Region,Division,School ID,School Name,Estimated Cost,Year
Region IV-A,Sto. Tomas City,107697,San Antonio Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107699,San Felix Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107704,San Jose Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107705,San Juan Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107707,Doña Tiburcia Carpio Malvar Elementary School,7685000,2025
Region IV-A,Sto. Tomas City,107708,San Pablo Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107709,Sto. Tomas South Central School,10125000,2025
Region IV-A,Sto. Tomas City,107710,San Roque Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107714,Sta. Anastacia Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107718,Sta. Maria Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107719,Sta. Teresita Elementary School,5685000,2025
Region IV-A,Sto. Tomas City,107720,Sto. Tomas North Central School,13750000,2025
Region IV-A,Sto. Tomas City,301141,San Jose National High School,5685000,2025
Region IV-A,Sto. Tomas City,301143,San Pedro National High School,10125000,2025
Region IV-A,Tanauan City,107745,Altura ES,10000000,2027
Region IV-A,Tanauan City,107746,Ambulong ES,6700000,2025
Region IV-A,Tanauan City,107747,Bagbag ES,10000000,2028
Region IV-A,Tanauan City,107748,Bagumbayan ES,10000000,2026
Region IV-A,Tanauan City,107749,Balele ES,10000000,2027
Region IV-A,Tanauan City,107750,Banadero ES,10000000,2028
Region IV-A,Tanauan City,107751,Banjo East ES,10000000,2027
Region IV-A,Tanauan City,107752,Banjo Laurel ES,10000000,2026
Region IV-A,Tanauan City,107753,Bernardo Lirio Memorial Central School,10000000,2027
Region IV-A,Tanauan City,107754,Bilogbilog Elementary School,5500000,2025
Region IV-A,Tanauan City,107756,Cale Elementary School,10000000,2027
Region IV-A,Tanauan City,107757,Dr. Alcantara ES,10000000,2028
Region IV-A,Tanauan City,107758,Gonzales Elementary School,10000000,2026
Region IV-A,Tanauan City,107759,Hidalgo Elementary School,10000000,2027
Region IV-A,Tanauan City,107760,Janopol ES,10000000,2028
Region IV-A,Tanauan City,107761,Janopol Oriental ES,10000000,2027
Region IV-A,Tanauan City,107762,Laurel ES,10000000,2028
Region IV-A,Tanauan City,107763,Luyos ES,10000000,2027
Region IV-A,Tanauan City,107764,Mahabang Buhangin Elementary School,10000000,2027
Region IV-A,Tanauan City,107765,Malaking Pulo ES,5300000,2025
Region IV-A,Tanauan City,107766,Maria Paz ES,10000000,2026
Region IV-A,Tanauan City,107767,Maugat ES,6200000,2025
Region IV-A,Tanauan City,107768,Montana ES,10000000,2026
Region IV-A,Tanauan City,107769,Natatas Elementary School,6100000,2025
Region IV-A,Tanauan City,107770,Pagaspas ES,10000000,2028
Region IV-A,Tanauan City,107771,Pantay ES,10000000,2028
Region IV-A,Tanauan City,107772,Pantay Bata ES,10000000,2027
Region IV-A,Tanauan City,107773,Sala ES,10000000,2026
Region IV-A,Tanauan City,107774,Sambat ES,10000000,2028
Region IV-A,Tanauan City,107775,San Jose ES,10000000,2028
Region IV-A,Tanauan City,107776,Santol Elementary School,4600000,2025
Region IV-A,Tanauan City,107777,Santor Elementary School,10000000,2026
Region IV-A,Tanauan City,107778,Sulpoc ES,10000000,2027
Region IV-A,Tanauan City,107779,Suplang Elementary School,10000000,2026
Region IV-A,Tanauan City,107780,Paaralang Sentral ng Talaga,6700000,2025
Region IV-A,Tanauan City,107781,Tanauan North CS,12500000,2025
Region IV-A,Tanauan City,107782,Tanauan South Central School,9200000,2025
Region IV-A,Tanauan City,107783,Tapia ES,10000000,2028
Region IV-A,Tanauan City,107784,Tinurik ES,12600000,2025
Region IV-A,Tanauan City,107785,Trapiche ES,10000000,2027
Region IV-A,Tanauan City,107787,Wawa ES,10000000,2026
Region IV-A,Tanauan City,230501,Dayapan Elementary School,10000000,2027
Region IV-A,Tanauan City,301075,Banjo Laurel NHS,10000000,2027
Region IV-A,Tanauan City,301084,Bernardo Lirio Memorial National High School,10000000,2028
Region IV-A,Tanauan City,301119,Malaking Pulo National High School,7200000,2025
Region IV-A,Tanauan City,301128,Natatas NHS,5800000,2025
Region IV-A,Tanauan City,301138,Pres. Jose P. Laurel National High School,7600000,2025
Region IV-A,Tanauan City,301154,Tanauan School of Fisheries,9000000,2025
Region IV-A,Tanauan City,301159,Tinurik National High School,10000000,2027
Region IV-A,Tanauan City,301163,Wawa NHS,10000000,2026
Region IV-A,Tanauan City,321603,Janopol Oriental National High School,10000000,2026
Region IV-A,Tanauan City,321604,Dr. Alcantara National High School,10000000,2028
Region IV-A,Tanauan City,500867,Ulango Integrated School,7000000,2025
Region IV-A,Tayabas City,109243,Tayabas East CS,6850000,2025
Region IV-A,Tayabas City,109255,Kalumpang Elementary School,6200000,2025
Region IV-A,Tayabas City,301416,West Palale National High School,6600000,2025
Region IV-A,Tayabas City,342576,Buenaventura Alandy National High School,5600000,2025
Region IV-A,Tayabas City,500496,Dapdap Integrated School,5900000,2025
Region IV-B,Calapan City,111535,Bulusan Elementary School,1500000,2025
Region IV-B,Calapan City,111536,Calapan Central School,2500000,2025
Region IV-B,Calapan City,111537,Guinobatan Elementary School,1500000,2026
Region IV-B,Calapan City,111538,Ibaba Elementary School,1500000,2025
Region IV-B,Calapan City,111540,M. Kalaw Memorial School,1500000,2027
Region IV-B,Calapan City,111541,Maidlang Elementary School,1500000,2026
Region IV-B,Calapan City,111542,N. Aboboto Memorial School,1500000,2025
Region IV-B,Calapan City,111543,Navotas Elementary School,1500000,2029
Region IV-B,Calapan City,111544,Parang Elementary School,1500000,2026
Region IV-B,Calapan City,111545,Salong Elementary School,1500000,2025
Region IV-B,Calapan City,111546,San Antonio Elementary School,1500000,2027
Region IV-B,Calapan City,111547,Silonay Elementary School,1500000,2028
Region IV-B,Calapan City,111548,Sto. Niño Elementary School,1500000,2026
Region IV-B,Calapan City,111549,Suqui Elementary School,1500000,2025
Region IV-B,Calapan City,111550,Villa Antonio Elementary School,1500000,2025
Region IV-B,Calapan City,111551,Balingayan Elementary School,1500000,2028
Region IV-B,Calapan City,111552,Batino Elementary School,1500000,2027
Region IV-B,Calapan City,111553,Bayanan I Elementary School,1500000,2025
Region IV-B,Calapan City,111554,Bayanan II Elementary School,1500000,2029
Region IV-B,Calapan City,111555,Biga Elementary School,1500000,2025
Region IV-B,Calapan City,111556,Bucayao Elementary School,1500000,2029
Region IV-B,Calapan City,111557,Buhuan Elementary School,1500000,2027
Region IV-B,Calapan City,111558,Camansihan Elementary School,1500000,2029
Region IV-B,Calapan City,111559,Camilmil Central School,2500000,2028
Region IV-B,Calapan City,111560,Gutad Elementary School,1500000,2027
Region IV-B,Calapan City,111561,Caguisikan Elementary School,1500000,2027
Region IV-B,Calapan City,111562,Lalud Elementary School,1500000,2029
Region IV-B,Calapan City,111563,M. Pesig Memorial Elementary School,1500000,2028
Region IV-B,Calapan City,111564,Malad Elementary School,1500000,2029
Region IV-B,Calapan City,111565,Malamig Elementary School,1500000,2029
Region IV-B,Calapan City,111566,Managpi Elementary School,1500000,2026
Region IV-B,Calapan City,111567,Nag-iba Elementary School,1500000,2028
Region IV-B,Calapan City,111568,P. Tolentino Memorial School,1500000,2029
Region IV-B,Calapan City,111569,Sta. Cruz Elementary School,1500000,2027
Region IV-B,Calapan City,111570,Adriatico Memorial School,2500000,2029
Region IV-B,Calapan City,111571,Baruyan Elementary School,1500000,2026
Region IV-B,Calapan City,111572,Sta. Rita Elementary School,1500000,2028
Region IV-B,Calapan City,111573,Canubing I Elementary School,1500000,2028
Region IV-B,Calapan City,111574,Canubing II Elementary School,1500000,2027
Region IV-B,Calapan City,111575,Filemon Samaco Memorial School,1500000,2028
Region IV-B,Calapan City,111576,Masipit Elementary School,1500000,2026
Region IV-B,Calapan City,111577,Patas Elementary School,1500000,2025
Region IV-B,Calapan City,111578,Personas Elementary School,1500000,2028
Region IV-B,Calapan City,111579,Sta. Isabel Elementary School,1500000,2027
Region IV-B,Calapan City,111580,Teresa C. Montellano Memorial School,1500000,2028
Region IV-B,Calapan City,111581,Tawagan Elementary School,1500000,2029
Region IV-B,Calapan City,111582,Wawa Elementary School,1500000,2027
Region IV-B,Calapan City,111583,Ma. Estrella PVG Tawiran Elementary School,1500000,2026
Region IV-B,Calapan City,301797,Community Vocational High School,3500000,2028
Region IV-B,Calapan City,301798,Canubing National High School,1500000,2025
Region IV-B,Calapan City,301800,Oriental Mindoro National High School,3500000,2025
Region IV-B,Calapan City,301801,Ceriaco A. Abes Memorial National High School,1500000,2026
Region IV-B,Calapan City,301802,Nag-iba National High School,1500000,2029
Region IV-B,Calapan City,301803,Pedro V. Panaligan Memorial National High School,1500000,2027
Region IV-B,Calapan City,301804,Parang National High School,1500000,2028
Region IV-B,Calapan City,301805,Managpi National High School,1500000,2027
Region IV-B,Calapan City,306335,Personas National High School ,1500000,2028
Region IV-B,Calapan City,309402,Bucayao National High School,1500000,2027
Region IV-B,Calapan City,502541,Arturo Arce Ignacio Integrated School,1500000,2026
Region IV-B,Marinduque,109870,Don Luis Hidalgo MS,3500000,2027
Region IV-B,Marinduque,109891,Boac South CS,3500000,2028
Region IV-B,Marinduque,301535,Buenavista NHS,3500000,2028
Region IV-B,Marinduque,308805,Bagtingon National High School,3500000,2028
Region IV-B,Marinduque,109926,Bognuyan ES,3500000,2026
Region IV-B,Marinduque,301565,Tapuyan NHS,4500000,2026
Region IV-B,Marinduque,301557,Mogpog National Comprehensive High School,3500000,2028
Region IV-B,Marinduque,109995,Santa Cruz North CS (Landy ES),3500000,2027
Region IV-B,Marinduque,301533,Bonliw National High School,2000000,2026
Region IV-B,Marinduque,301551,Malibago National High School,3500000,2027
Region IV-B,Marinduque,301553,Maranlig National High School,3500000,2025
Region IV-B,Marinduque,301556,Matuyatuya National High School,4000000,2025
Region IV-B,Marinduque,308801,Poctoy NHS,3500000,2025
Region IV-B,Occidental Mindoro,110136,Magsaysay Central School,5000000,2026
Region IV-B,Occidental Mindoro,110266,Naibuan Elementary School,708844.72,2025
Region IV-B,Occidental Mindoro,301578,Iling NHS,5000000,2025
Region IV-B,Occidental Mindoro,308901,San Jose National Agricultural and Industrial High School,5000000,2026
Region IV-B,Oriental Mindoro,110606,Tiguihan Elementary School,681167.99,2025
Region IV-B,Oriental Mindoro,301634,Leuteboro National High School,2953361.38,2026
Region IV-B,Oriental Mindoro,110411,Balatasan ES,1236702.11,2025
Region IV-B,Palawan,110792,Balabac Central School,2000000,2029
Region IV-B,Palawan,301666,Balabac National High School,2000000,2029
Region IV-B,Palawan,110825,Bataraza Central School,2000000,2027
Region IV-B,Palawan,110866,Brooke's Point Central School SPED Center,2000000,2029
Region IV-B,Palawan,111072,Narra Pilot School,2000000,2027
Region IV-B,Palawan,111120,Quezon Central School,2000000,2027
Region IV-B,Palawan,301726,Quezon National High School,2500000,2027
Region IV-B,Palawan,301743,Tagusao National High School,2500000,2027
Region IV-B,Palawan,110914,Sofronio Española Central School,2000000,2026
Region IV-B,Puerto Princesa City,111482,Kamuning ES,1854278.66,2025
Region IV-B,Puerto Princesa City,111493,Simpokan ES,1850151.67,2025
Region IV-B,Puerto Princesa City,111499,Tagumpay ES,3518288.68,2025
Region IV-B,Puerto Princesa City,111526,NEW PANGGANGAN ELEMENTARY SCHOOL,1496256.31,2025
Region IV-B,Puerto Princesa City,502640,Marufinas Integrated School,1460009.5,2025
Region IV-B,Romblon,301753,Lumbang East National High School,1809491,2027
Region IV-B,Romblon,301755,Cambalo NHS,1809881,2027
Region IV-B,Romblon,301757,Corcuera National High School,1861369,2027
Region IV-B,Romblon,111352,Ferrol CES,1960943,2026
Region IV-B,Romblon,111340,Odiongan North CS (Batiano),1822356,2026
Region IV-B,Romblon,111345,Tumingad ES,1733420,2026
Region IV-B,Romblon,301769,Odiongan National High School,2344933,2027
Region IV-B,Romblon,309208,Mayha National High School-RNHS (Odiongan) Ext.,1106854.69,2025
Region IV-B,Romblon,111386,Romblon East Central School,2328638.39,2025
Region IV-B,Romblon,301762,Guinbirayan National High School,2317667.57,2025
Region IV-B,Romblon,301763,Sta. Fe NHS,1857514,2027
Region IX,Isabela City,501905,Ismael Integrated School,4000000,2025
Region IX,Zamboanga City,126106,Tulungatung ES,1680000,2025
Region IX,Zamboanga City,126108,Baliwasan CS,1680000,2025
Region IX,Zamboanga City,126110,John Spirig S.MES,1680000,2025
Region IX,Zamboanga City,126112,San Jose Gusu ES,1680000,2025
Region IX,Zamboanga City,126113,Southcom ES,1680000,2025
Region IX,Zamboanga City,314808,Pasonanca NHS,1680000,2025
Region IX,Zamboanga City,502326,Canelar Integrated School,1680000,2025
Region IX,Zamboanga City,126181,Culianan LC E-IMPACT,1680000,2025
Region IX,Zamboanga City,126189,Mercedes CS,1680000,2025
Region IX,Zamboanga City,126201,Lumbangan ES,1680000,2025
Region IX,Zamboanga City,126204,Putik CS,1680000,2025
Region IX,Zamboanga City,126207,Don Gregorio Evangelista MS,1680000,2025
Region IX,Zamboanga City,126223,Arena Blanco East ES,1680000,2025
Region IX,Zamboanga City,126224,Arena Blanco West ES,1680000,2025
Region IX,Zamboanga City,126225,Guiwan ES,1680000,2025
Region IX,Zamboanga del Norte,124559,Napuyan ES,5700000,2027
Region IX,Zamboanga del Norte,124563,Sikitan ES,5700000,2026
Region IX,Zamboanga del Norte,502327,Teresita Integrated School,5700000,2025
Region IX,Zamboanga del Norte,124591,Maligaya ES,5700000,2026
Region IX,Zamboanga del Norte,124638,Bagong Baguio ES,5700000,2026
Region IX,Zamboanga del Norte,124640,BUENAVISTA ES,5700000,2027
Region IX,Zamboanga del Norte,124648,San Jose ES,5700000,2027
Region IX,Zamboanga del Norte,124655,Venus ES,5700000,2027
Region IX,Zamboanga del Norte,124659,Lebote ES,5700000,2027
Region IX,Zamboanga del Norte,124663,Nazareth ES,5700000,2026
Region IX,Zamboanga del Norte,303680,Dinasan National High School,5700000,2026
Region IX,Zamboanga del Norte,502464,Bitoon Integrated School,5700000,2026
Region IX,Zamboanga del Norte,124384,Saluwagan ES,5700000,2026
Region IX,Zamboanga del Norte,195522,Gulapa ES,5700000,2025
Region IX,Zamboanga del Norte,501156,Bulawan Integrated School,5700000,2027
Region IX,Zamboanga del Norte,124520,Tinigiban ES,5700000,2025
Region IX,Zamboanga del Norte,124480,Marupay ES,5700000,2026
Region IX,Zamboanga del Norte,195555,Malicas Elementary School,5700000,2027
Region IX,Zamboanga del Norte,303712,Marupay NHS,5700000,2025
Region IX,Zamboanga del Norte,124684,Guibo ES,5700000,2025
Region IX,Zamboanga del Norte,124685,Guigang ES,5700000,2027
Region IX,Zamboanga del Norte,124699,Selese ES,5700000,2027
Region IX,Zamboanga del Norte,502630,Moyo Integrated School,5700000,2026
Region IX,Zamboanga del Norte,124779,Lapero ES,5700000,2027
Region IX,Zamboanga del Norte,124787,Bato ES,5700000,2025
Region IX,Zamboanga del Norte,124791,Calubian ES,5700000,2026
Region IX,Zamboanga del Norte,195544,Tan-awan ES,5700000,2025
Region IX,Zamboanga del Norte,195552,Galos ES,5700000,2025
Region IX,Zamboanga del Norte,124294,Datagan ES,5700000,2025
Region IX,Zamboanga del Norte,124415,Kipit ES,5700000,2026
Region IX,Zamboanga del Norte,502329,La Union Integrated School,5700000,2026
Region IX,Zamboanga del Norte,502637,Dansalan Integrated School,5700000,2027
Region IX,Zamboanga del Norte,124447,Causwagan ES,5700000,2027
Region IX,Zamboanga del Norte,124620,Liguac ES,5700000,2025
Region IX,Zamboanga del Norte,124713,Dinolan ES,5700000,2025
Region IX,Zamboanga del Norte,124714,Duminatag ES,5700000,2025
Region IX,Zamboanga del Norte,124715,Guimba Parang ES,5700000,2026
Region IX,Zamboanga del Norte,124717,Lakiki ES,5700000,2025
Region IX,Zamboanga del Norte,124720,Lantawan ES,5700000,2026
Region IX,Zamboanga del Norte,124722,Lipuno ES,5700000,2026
Region IX,Zamboanga del Norte,124724,Lubay ES,5700000,2025
Region IX,Zamboanga del Norte,124734,Sta. Maria ES,5700000,2025
Region IX,Zamboanga del Norte,124735,Sto. Niño ES,5700000,2027
Region IX,Zamboanga del Norte,124736,Tangarak ES,5700000,2026
Region IX,Zamboanga del Norte,195532,Litawan ES,5700000,2025
Region IX,Zamboanga del Norte,195545,Kono Mais ES,5700000,2025
Region IX,Zamboanga del Norte,124835,Dacon Learning Center,5700000,2027
Region IX,Zamboanga del Norte,124836,Dacon Learning Center Annex - Sahara,5700000,2027
Region IX,Zamboanga del Norte,195539,Sta. Maria Elementary School,5700000,2026
Region IX,Zamboanga del Norte,303743,Dacon National High School,5700000,2025
Region IX,Zamboanga Sibugay,303841,Kawayan National High School,5000000,2027
Region IX,Zamboanga Sibugay,303847,Milagrosa National High School,5000000,2027
Region IX,Zamboanga Sibugay,125543,Buug Pilot Central Elementary School,5000000,2026
Region IX,Zamboanga Sibugay,303830,Del Monte National High School,5000000,2027
Region IX,Zamboanga Sibugay,125575,Mahayahay Elementary School,2832934.82,2025
Region IX,Zamboanga Sibugay,125576,Malagac Elementary School,2832934.82,2025
Region IX,Zamboanga Sibugay,314302,Balangao National High School,5000000,2027
Region IX,Zamboanga Sibugay,125596,Imelda Central Elementary School,5000000,2026
Region IX,Zamboanga Sibugay,125698,Malangas Central Elementary School,5000000,2026
Region IX,Zamboanga Sibugay,303846,Catituan National High School,5000000,2027
Region IX,Zamboanga Sibugay,306242,Marcelo Baquial Sr. National High School,5000000,2026
Region IX,Zamboanga Sibugay,125781,Tambon Primary School,1951865.58,2025
Region IX,Zamboanga Sibugay,303836,Guintolan National High School,5000000,2027
Region IX,Zamboanga Sibugay,303858,Bulawan National High School,5000000,2027
Region IX,Zamboanga Sibugay,303870,Talusan National High School,5000000,2027
Region IX,Zamboanga Sibugay,303838,Ipil National High School,5000000,2027
Region IX,Zamboanga Sibugay,314313,Magdaup National High School,5000000,2026
Region IX,Zamboanga Sibugay,125645,Kabasalan Central Elementary School,5000000,2026
Region IX,Zamboanga Sibugay,125656,Shiolan Elementary School,3213341.85,2025
Region IX,Zamboanga Sibugay,125661,Tampilisan Primary School,1196057.46,2025
Region IX,Zamboanga Sibugay,196510,Timulan Primary School,1196051.46,2025
Region IX,Zamboanga Sibugay,303839,Kabasalan National High School,5000000,2026
Region IX,Zamboanga Sibugay,303840,Kabasalan Science & Technology High School,5000000,2026
Region IX,Zamboanga Sibugay,125721,Naga Central Elementary School,5000000,2026
Region IX,Zamboanga Sibugay,196523,Goling Elementary School,2904405.35,2025
Region IX,Zamboanga Sibugay,196530,Calucap Primary School,5000000,2026
Region IX,Zamboanga Sibugay,303849,Naga National High School,5000000,2027
Region IX,Zamboanga Sibugay,196508,Pinili Elementary School,2449475.31,2025
Region IX,Zamboanga Sibugay,196528,Amoran Elementary School,2411486.31,2025
Region IX,Zamboanga Sibugay,303866,Surabay National High School,5000000,2027
